time,AUV1_Error,AUV2_Error,AUV3_Error,AUV4_Error,AUV5_Error,AUV6_Error,AUV7_Error,AUV8_Error,AUV9_Error
101.8,0.0008400843417414195,0.0008325070820128307,0.0008467465489228519,0.0012025556573264904,0.001365764956785921,0.0017775190557970306,0.0008927842743352839,0.0004636147552769189,0.0002829888965847864
101.9,0.0008410034225857554,0.0008334012196783779,0.0008476716002841762,0.0012038005532154991,0.0013672581284591356,0.0017795589933628049,0.0008935618670224837,0.00046409339748261475,0.0002832122837471799
102.0,0.0008419222923235419,0.0008342950916768639,0.0008485963723251524,0.0012050434744590006,0.0013687471327211288,0.0017815988515995159,0.0008943841262176663,0.00046459674328450616,0.0002836088185647249
102.10000000000001,0.0008428409491590849,0.0008351886982054084,0.0008495208605844769,0.0012062892935355775,0.0013702364964371164,0.0017836386328848642,0.0008952379950533494,0.00046507096552646476,0.00028409413093564425
102.2,0.0008437593945611341,0.000836082037338293,0.0008504450616125361,0.0012075375402311433,0.0013717287679325463,0.001785678332851193,0.000896026857286381,0.00046555113265436896,0.000284530465947032
102.3,0.0008446776289548465,0.0008369751097713723,0.0008513689767771051,0.0012087927382374427,0.0013732174607260607,0.0017877179454736654,0.0008968207444223905,0.00046601453936193473,0.000284790500895277
102.4,0.000845595647950369,0.000837867914067221,0.0008522926073861253,0.001210050205226985,0.0013747088875963375,0.0017897574714935275,0.0008976749626034851,0.00046645179712028183,0.0002850181771863435
102.5,0.000846513450414371,0.0008387604499495126,0.0008532159498096292,0.001211308362998455,0.0013762065312041341,0.0017917969143161087,0.0008984866917426257,0.0004668466385715553,0.0002852074232073796
102.60000000000001,0.0008474310388287107,0.0008396527162593944,0.0008541389999488858,0.0012125635122168285,0.0013777008187195662,0.0017938362709957736,0.0008992608227262138,0.00046723160024940614,0.000285355211150357
102.7,0.0008483484150149761,0.0008405447110677286,0.0008550617579237385,0.001213818896780327,0.0013791898112020967,0.0017958755349452714,0.0009000974147819503,0.0004676005604518577,0.0002854469806969121
102.8,0.0008492655749566285,0.0008414364341905993,0.0008559842260242503,0.0012150764732009624,0.0013806860305993348,0.0017979147052527512,0.0009009348732462027,0.00046798497498035785,0.0002855378078956244
102.9,0.0008501825150542558,0.0008423278834604273,0.0008569064012344966,0.0012163338405884554,0.0013821806761351604,0.0017999537858345038,0.0009017069481994566,0.00046837135431387683,0.0002856575423274425
103.0,0.000851099235582214,0.000843219059545322,0.0008578282792649815,0.001217595771057832,0.0013836703725678449,0.0018019927753177183,0.0009025136832556949,0.0004687403171820026,0.0002857366266925804
103.10000000000001,0.0008520157377195839,0.0008441099604425333,0.0008587498590538484,0.00121885366748271,0.001385165746633167,0.0018040316668592204,0.0009033640338499714,0.0004690858317582924,0.00028559435963436554
103.2,0.0008529320192295764,0.0008450005867261586,0.0008596711432331403,0.0012201102732428309,0.0013866603584987939,0.0018060704579939853,0.0009041520543201154,0.0004694990642330268,0.0002857391601697864
103.3,0.0008538480769213771,0.0008458909372661045,0.0008605921298614939,0.0012213668553308376,0.001388147166160359,0.001808109152481949,0.0009049325696681008,0.0004700007212595699,0.00028619951818434103
103.4,0.0008547639124910835,0.0008467810111219894,0.0008615128143559743,0.0012226175428527656,0.001389637171335264,0.0018101477505289162,0.0009057776586928012,0.00047049622905247755,0.000286762747186136
