time,AUV1_Error,AUV2_Error,AUV3_Error,AUV4_Error,AUV5_Error,AUV6_Error,AUV7_Error,AUV8_Error,AUV9_Error
263.1,0.13198749032867793,0.1239112050799638,0.1174715817851743,0.25794249126554913,0.24022560894682587,0.2054825366555374,0.0588190658387903,0.10332881709781663,0.13188120980884763
263.2,0.1320056279267179,0.12405815991359334,0.11744500475998035,0.2579089220160617,0.2400965349364596,0.20541483581104414,0.058097849902649344,0.10309688452854279,0.13175153485892035
263.3,0.13200797163046127,0.12418478635382162,0.11742043534451797,0.25781055823146304,0.23981877028299214,0.20533415664430724,0.05747536222334607,0.1029551745319046,0.13172814503012445
263.4,0.13199300910128697,0.12424318255852397,0.11738898179539355,0.2576947170592954,0.2394440408161881,0.20526929731126092,0.056891008939701046,0.10283729047866168,0.13173109560764976
263.5,0.13199543024777868,0.12428385817492109,0.11736544906571135,0.2574679564651008,0.23893963832405002,0.20518820786683953,0.056426216749581704,0.10278402470432868,0.13181743310908406
263.6,0.1320077200227555,0.12427488578579146,0.11733640608504914,0.25710815824283983,0.23834153529854618,0.20511916401852384,0.05603273107002215,0.1027538663742933,0.13192699741354147
263.7,0.13200385043218638,0.1242166145830239,0.1173083729072021,0.2567194524516006,0.23767633674426092,0.20504633845335618,0.05568408928008231,0.10271646751767534,0.1320493506309122
263.8,0.1319882972849132,0.12413523905101467,0.11728429069596419,0.2563152980246787,0.23692488848341262,0.20496584858814715,0.05541305855618019,0.10268198689416357,0.1321942491419635
263.9,0.13200399781251648,0.12399844578659958,0.11725292339800325,0.25580195199640243,0.23615207257781765,0.20490201420420362,0.05519650384420755,0.102625353132644,0.13229349829920498
264.0,0.13201394964628402,0.12383111568653966,0.1172296766346116,0.2552165499885556,0.23534783809357465,0.20481921044722817,0.055077589007540645,0.10256586622400625,0.13240739692079403
264.1,0.13198719694875313,0.12362746380873274,0.11720028811900322,0.2546681347606365,0.23452231967649742,0.2047479161984571,0.05498615967875671,0.10248884057008925,0.13246811088514387
264.2,0.13199728987153309,0.1233867803811496,0.11717356238570524,0.25412335627731836,0.23372586471368403,0.20468127155001092,0.054951537521365806,0.10237389797507573,0.13248444160218287
264.3,0.1320215235641562,0.12311562935742128,0.11714815218439747,0.2535121212424872,0.2329282874148414,0.20459224250112598,0.05505178794770642,0.10229630873978061,0.1325053273319283
264.4,0.13199446596388742,0.12281592814527112,0.11711846815715997,0.2529096962149065,0.23216319867583718,0.2045335077601502,0.055187186065555324,0.1022162969054441,0.1324577707261945
264.5,0.1319875836445487,0.12249127162614759,0.117095998774277,0.2523878219397568,0.2314415268205423,0.2044518989174078,0.05538493814955991,0.10214799981545379,0.1324108024863976
264.6,0.13202041431954817,0.12213944172629324,0.11706389348535841,0.2518688706771558,0.2307429566735232,0.20437580239019923,0.05571508919612151,0.10213136616335129,0.13235298777992205
264.7,0.1320097646925648,0.12177930672654272,0.11704102454002993,0.2513386081295681,0.23009901233761257,0.20431030545311615,0.05614293891548491,0.10216517770476673,0.1322727565577869
264.8,0.13198437182679643,0.12139164059252285,0.11701231549207858,0.25088925384062366,0.22949488202024745,0.20422475599766443,0.05663374479187173,0.10226609009823234,0.132232365691476
264.9,0.1320093270933209,0.12100432052127963,0.11698418038240255,0.2504985400094955,0.22892618473761417,0.20415919710339317,0.05722283181616822,0.10242775577824723,0.13219311921338048
265.0,0.13202261289360587,0.1206072360816801,0.11696013911935857,0.2500993788157041,0.22841529318237008,0.20408113801593714,0.057945738841272625,0.10268221774238553,0.13218875279813194
265.1,0.13199342731921196,0.12019862456327175,0.11692977936381711,0.24975914946979705,0.22793236847138137,0.204002781120116,0.0587716974706311,0.10301842406941987,0.1322455120296963
265.2,0.13199624835815474,0.1198129632300049,0.11690503590151477,0.2495010601360914,0.22749427976095804,0.20393873120409653,0.05965750007731672,0.10343601375382352,0.13233149528723848
265.3,0.13202321486127488,0.11940863596189853,0.11687806112465478,0.2492401056801563,0.227107589779554,0.20384964273345654,0.06066329889526539,0.10392391401230316,0.13248816955153317
265.4,0.13200937282715297,0.11903214410609392,0.11684829546038904,0.24901857793702192,0.22673556177289825,0.2037875473733151,0.06178298376665306,0.10451562628804048,0.13270770111728866
265.5,0.13199249485070955,0.118667832196435,0.11682650650078596,0.24888049010301158,0.226426279327693,0.20370591901331617,0.06294095078066594,0.10514777030227326,0.13297946756045206
265.6,0.1320148288776112,0.11830689700860217,0.11679289058460322,0.2487495544303393,0.22614765926498867,0.20363101762591998,0.06416823152419421,0.10586188566433223,0.133312866857606
265.7,0.13202091783463632,0.11799174873539861,0.11677239694601672,0.2486402769561916,0.22588834110777023,0.20356131535294877,0.0654781754348629,0.10663537198121045,0.1337000236325324
265.8,0.13199992118070658,0.11767980190887053,0.11674051643260709,0.24860886003395552,0.2256984626721411,0.20347788752370585,0.0668097346869345,0.10743170707817089,0.13413318969002996
265.9,0.13200560274498804,0.11740582873048432,0.116716203831842,0.2485832653029887,0.22553088827590426,0.2034119183376657,0.06816777134993318,0.10828323319896345,0.13458957454889642
266.0,0.13202205205327672,0.1171676910638698,0.11668890768705625,0.24856408295168228,0.22538843484302512,0.20332747659263545,0.06956668695375773,0.10916440336694966,0.13511103063560928
266.1,0.1320122288544133,0.11694932647700983,0.11666095391246226,0.2486142280083409,0.22531873099807487,0.2032608107623912,0.07094706886557278,0.11003643440822888,0.1356154511857423
266.2,0.13200377855303821,0.11678069392834635,0.11663520185460204,0.24867336634332213,0.22526863195014613,0.20317840968410664,0.07231502937916452,0.1109309686277564,0.13616008344814726
266.3,0.1320157425561696,0.11664268440516314,0.11660827424431046,0.24872659234242245,0.2252526830853647,0.20310740495042687,0.07367339261745073,0.11182324978534049,0.13671023143711653
266.4,0.1320231047207646,0.1165435254130016,0.11658010103639557,0.24884042995206423,0.22530585705222864,0.20303256437943457,0.07495746406051441,0.11267309255035718,0.13724191999912036
266.5,0.1320097140515143,0.11648706709440472,0.1165564530961716,0.24896958241081915,0.22537196909586033,0.2029513078282431,0.07618504638669955,0.1135191672780646,0.13778582932311564
266.6,0.13200755467575237,0.1164723220461638,0.11652434945616653,0.24908585453480664,0.22548421127500023,0.20288621496424294,0.0773399295688832,0.11431087940188088,0.1382964053541484
266.7,0.132030181158061,0.1164935704752226,0.11650525195788987,0.2492528349254155,0.22565551543567616,0.2028004613412397,0.07836877068425623,0.11504819382093091,0.13878912334606075
266.8,0.13201859599434881,0.1165611248091824,0.1164703922835395,0.24943788178193682,0.22583810422041242,0.20273056211637525,0.07928164041673304,0.11572229190426374,0.13924477397641574
266.9,0.13200156967004417,0.11666954852441201,0.11644970883773702,0.2496182377133882,0.22607694131325026,0.20265855104437325,0.08006197116900955,0.11631948201568343,0.1396585128502075
267.0,0.13203114283203216,0.11680721403549446,0.1164193055674999,0.2498236798529253,0.226362646060843,0.20257129659996917,0.08066713226451548,0.11681271754910928,0.14002767409908365
267.1,0.13203129421251658,0.11700172440602584,0.11639307706723467,0.25006221949522417,0.2266618511255589,0.2025102507344885,0.08110399988864213,0.11721993594330238,0.1403190990796652
267.2,0.13200246633620696,0.11721357179088975,0.11636701880901282,0.2503028606176802,0.22702426929779992,0.20242302694912448,0.0813563060350429,0.11748153863825825,0.1405628344834322
267.3,0.132023773327903,0.11746913424098529,0.11633937466656623,0.25054150415472076,0.22742513632645117,0.20235137837775385,0.08140500842697207,0.1176260791919804,0.14070780378293193
267.4,0.1320431151803229,0.1177649027183117,0.11631176620131559,0.2508304625506839,0.22784247494159623,0.20228075095044223,0.08125946446626839,0.11762549974376281,0.1407445207166666
267.5,0.13201333747713834,0.11806742472919605,0.11628783922016682,0.2511223208890041,0.22832653293166796,0.202191907424395,0.08090076486040006,0.11748106698561346,0.140718360851944
267.6,0.132013509039456,0.11842335761342121,0.11625602497331926,0.2514145215138826,0.22884252792649387,0.20213075385332657,0.08034926299576059,0.11719941977991065,0.14056420077473086
267.7,0.13204490718619524,0.11878545288551182,0.11623574227795802,0.2517293499609056,0.22937654886880898,0.20204636981414947,0.07962153597076478,0.11680623288045781,0.14033280402844545
267.8,0.13203152934285795,0.11916577080955652,0.11620240021091277,0.25207385396827164,0.22997749973746345,0.20196860831317934,0.07868872247936327,0.11626278956991845,0.1400215463818887
267.9,0.13201034601693853,0.11958017898097743,0.11618188362150741,0.2524248190606745,0.2305952537356195,0.20190362950251942,0.07761874114470657,0.11562358971307413,0.13960245450409017
268.0,0.13203657169275848,0.11998521304587746,0.11615008079046028,0.2527622408746244,0.23124022189408544,0.20181478222267793,0.07643349662433088,0.11489448959871096,0.13914066376019202
268.1,0.13204660980524174,0.12041259410689814,0.11612778117035495,0.2531474851435622,0.2319316585177682,0.2017480491826659,0.07509186297191864,0.1140616021127648,0.13859606115103904
268.2,0.1320197269910006,0.12084386383984454,0.11609933246218185,0.2535460355521164,0.23261997797276932,0.20166894055355905,0.07370120812861787,0.11317897816240474,0.13799990194890988
268.3,0.13202529041651156,0.12126847695608774,0.1160718362479369,0.25390775316112507,0.2333409659250792,0.2015918577145572,0.07227036028518707,0.1122459722124904,0.13737530305221174
268.4,0.1320503987592179,0.12169621624151242,0.11604711788238206,0.25430271032111107,0.2340550717679689,0.20151960697712665,0.07078940166357661,0.11129211688554354,0.13670949184204056
268.5,0.13203595677259525,0.12211507644899701,0.1160191530690139,0.25472230621630215,0.2347619722858228,0.20143817634907582,0.06929890476031932,0.11032806452034895,0.13604082527366373
268.6,0.13202239716154976,0.12252192118662909,0.11599166826066193,0.25509750603620873,0.2354563016510697,0.20136903106019835,0.06785856077227445,0.1093745820140794,0.13536887172581213
268.7,0.13204432377522665,0.12291078274024826,0.11596814959190636,0.2554640870555149,0.23610222190333835,0.2012844691544869,0.06647584829027496,0.10848246204728669,0.1347147242045347
268.8,0.1320494218481744,0.12328908213692873,0.11593606376042999,0.25583936307356697,0.23670845519511058,0.20121786969651878,0.06510873624354413,0.10761386530019797,0.13409362128574717
268.9,0.13203118596328128,0.123632959646702,0.11591633494790304,0.2561785147987542,0.2372376208963686,0.20113347191207326,0.06384088190295545,0.10683811017321894,0.13351222298344442
269.0,0.1320366967467924,0.12396067061401557,0.11588274904111014,0.25647429080406003,0.23768571078571346,0.2010620087369749,0.06267753007644675,0.10612985410246677,0.1329922197763867
269.1,0.13205185282003,0.12425941757622727,0.11586165179901535,0.25671960431246466,0.23802878593806803,0.20098894015499985,0.0615885884340049,0.10553254090500616,0.13253747193396906
269.2,0.13204564532367308,0.12451263739749482,0.11583169108578446,0.2569297635610779,0.23826429060394338,0.2009028368735614,0.06057513721342271,0.10501459008564908,0.13216340034878835
269.3,0.13203521670328822,0.12475704655387714,0.11580569533403043,0.2570865316798763,0.23835683592682294,0.20084120251868015,0.05967009169237186,0.1046037799822596,0.13186557037103708
269.4,0.13204686908162674,0.12494016306529358,0.11578043055674585,0.2571325973028965,0.23833951988170776,0.20075187520669965,0.058884407566499264,0.10428364150627908,0.13166753748334106
269.5,0.13205957136324212,0.12509593549982798,0.11575170886504206,0.25712891118252224,0.23817078485918577,0.20068424950987013,0.05815802932604742,0.10406120608383553,0.13154957441988466
269.6,0.1320394880128921,0.1252219933434065,0.11572654210801783,0.25707644373057226,0.23786630108363108,0.20060629825387666,0.057511415749605235,0.10391427657833585,0.13150773797905935
269.7,0.13204131997582047,0.12528335069702706,0.11570022424944244,0.2568977273475572,0.23746165108518666,0.20052541803104276,0.05698612760302717,0.10379559184969304,0.13154322493863918
269.8,0.13206852540798864,0.1253280927754119,0.1156715023231498,0.25663570860238244,0.236916034550441,0.2004588700744955,0.05652132786048161,0.10376747688891039,0.13160548645784223
269.9,0.13204969355356952,0.1253199554695112,0.11564855168597314,0.2563439084264408,0.23628112642751936,0.20037107336829268,0.05610835836146994,0.10373379392786976,0.13173454683756008
270.0,0.13203610358546272,0.1252673820751756,0.11561774947502167,0.2559629495268877,0.23558383030914012,0.20030431072587948,0.05578447392403818,0.1036714839610444,0.1318591746803894
270.1,0.13206919417753535,0.12518538659890596,0.11559585780493016,0.2554875346790842,0.23479512910845649,0.20022522035210186,0.05554481435210542,0.10367076132702491,0.13197857511148614
270.2,0.1320655042395578,0.125055572401621,0.11556525173296166,0.2549963939618915,0.23398623396580806,0.20014456667809555,0.05533125430844385,0.10362403892389453,0.13211126862325057
270.3,0.13203849971350679,0.1248901912462904,0.11554165197378727,0.2544792319175427,0.23315865276287534,0.2000778677992811,0.05519811023965541,0.10352757425331548,0.13219568847667496
270.4,0.1320604553849107,0.12468842422787685,0.11551520667770572,0.2539012524318434,0.23230204075133976,0.19999212585788137,0.05515726894458638,0.10346767100698392,0.13225135446555994
270.5,0.13207848255747087,0.12445582562403974,0.1154856567786854,0.25331552337297675,0.2314818391912004,0.1999215829494803,0.05514237810110172,0.10338185618887505,0.13228144646155524
270.6,0.1320508779844102,0.124184792133331,0.11546364404929432,0.25275607437946757,0.2306691974304045,0.1998447378870467,0.05522439210749815,0.10327762342782003,0.13228487003152184
270.7,0.13205152351412627,0.1238923353983676,0.11543264409764366,0.2521876335397376,0.22988617594258845,0.19976454238018873,0.05539995694064469,0.10319420678896775,0.1322397945086539
270.8,0.13207931336899517,0.12357333974803972,0.11540865355588208,0.25162106323961714,0.22915011948774133,0.19969507626583857,0.05562590018982681,0.10315415924196362,0.13219057473874551
270.9,0.1320688711953357,0.12322446372096126,0.11538176295060082,0.25111119677175037,0.22844978223051746,0.19960964597676545,0.05595607428936136,0.10313821977008918,0.1321367234057144
271.0,0.13205148114430162,0.12287404236176232,0.11535339313400456,0.2506352803503792,0.22779150164271453,0.19954315545441456,0.056391981315427914,0.10315039167354988,0.1320532569506061
271.1,0.13207268427373808,0.122489263775497,0.11532995686550546,0.2501637480484045,0.22719188533622509,0.1994576305978816,0.056912738729904946,0.10325964489638859,0.13201203834117312
271.2,0.13208061081025982,0.12210973591475595,0.11530025605468217,0.24974729633981238,0.22661940020535237,0.19938787455413648,0.05752864198414416,0.10345018260568112,0.13197063060264266
